date,realized_pnl,unrealized_pnl,total_pnl,position,spread,z_score
2023-09-27,975679.6630859375,0.0,975679.6630859375,0,-139.36944580078125,0.8230536020155289
2023-09-28,975679.6630859375,0.0,975679.6630859375,0,-139.94935607910156,0.7675007769245917
2023-09-29,975679.6630859375,0.0,975679.6630859375,0,-141.5130157470703,0.6073740371176014
2023-10-02,975679.6630859375,0.0,975679.6630859375,0,-144.95779418945312,0.20310840468978375
2023-10-03,975679.6630859375,0.0,975679.6630859375,0,-138.00961303710938,1.1684513996033201
2023-10-04,975679.6630859375,0.0,975679.6630859375,0,-142.24920654296875,0.5286211819536742
2023-10-05,975679.6630859375,0.0,975679.6630859375,0,-141.40530395507812,0.5905098589657958
2023-10-06,975679.6630859375,0.0,975679.6630859375,0,-146.633056640625,-0.19408498334891464
2023-10-09,975679.6630859375,0.0,975679.6630859375,0,-147.66961669921875,-0.4227370929342108
2023-10-10,975679.6630859375,0.0,975679.6630859375,0,-146.8550262451172,-0.3506568812108682
2023-10-11,975679.6630859375,0.0,975679.6630859375,0,-149.4289093017578,-0.9467521443340888
2023-10-12,975679.6630859375,0.0,975679.6630859375,0,-147.28639221191406,-0.8712755257276446
2023-10-13,975679.6630859375,0.0,975679.6630859375,0,-145.74932861328125,-0.6524689824971194
2023-10-16,975629.6630859375,0.0,975629.6630859375,1,-150.7151336669922,-1.8089715160393285
2023-10-17,975629.6630859375,-49169.921875,926459.7412109375,1,-151.6985321044922,-1.823442479297386
2023-10-18,975629.6630859375,-17980.95703125,957648.7060546875,1,-151.0747528076172,-1.4860828105962711
2023-10-19,975629.6630859375,-96398.16284179688,879231.5002441406,1,-152.64309692382812,-1.5925960283763456
2023-10-20,975629.6630859375,4900.360107421875,980530.0231933594,1,-150.61712646484375,-1.07762332936787
2023-10-23,975629.6630859375,-119692.9931640625,855936.669921875,1,-153.10899353027344,-1.415675287497851
2023-10-24,975629.6630859375,-157503.50952148438,818126.1535644531,1,-153.86520385742188,-1.439410564298136
2023-10-25,202734.96704101562,0.0,202734.96704101562,0,-166.17202758789062,-2.8739819591062568
2023-10-26,202734.96704101562,0.0,202734.96704101562,0,-157.75086975097656,-1.384257799996775
2023-10-27,202734.96704101562,0.0,202734.96704101562,0,-158.32525634765625,-1.326949293381573
2023-10-30,202684.96704101562,0.0,202684.96704101562,1,-163.6640167236328,-1.843297266458965
2023-10-31,202684.96704101562,-15637.20703125,187047.76000976562,1,-163.9767608642578,-1.722033301734672
2023-11-01,202684.96704101562,-249282.8369140625,-46597.869873046875,1,-168.64967346191406,-2.04912845303086
2023-11-02,202684.96704101562,-181859.58862304688,20825.37841796875,1,-167.30120849609375,-1.680776986136088
2023-11-03,202684.96704101562,-448085.02197265625,-245400.05493164062,1,-172.62571716308594,-2.015326162871465
2023-11-06,202684.96704101562,-504067.2302246094,-301382.26318359375,1,-173.745361328125,-1.8470006227926066
2023-11-07,202684.96704101562,-572856.1401367188,-370171.1730957031,1,-175.1211395263672,-1.7469143411538248
2023-11-08,202684.96704101562,-651392.3645019531,-448707.3974609375,1,-176.69186401367188,-1.6715824720419938
2023-11-09,202684.96704101562,-551522.0642089844,-348837.09716796875,1,-174.6944580078125,-1.3283977857527738
2023-11-10,202684.96704101562,-784133.9111328125,-581448.9440917969,1,-179.34669494628906,-1.6170998872957565
2023-11-13,202684.96704101562,-716179.6569824219,-513494.68994140625,1,-177.98760986328125,-1.3353169874568362
2023-11-14,202684.96704101562,-762124.6337890625,-559439.6667480469,1,-178.90650939941406,-1.288721233179891
2023-11-15,202684.96704101562,-741267.3950195312,-538582.4279785156,1,-178.48936462402344,-1.1404492123582393
2023-11-16,202684.96704101562,-977806.0913085938,-775121.1242675781,1,-183.2201385498047,-1.4638596721913932
2023-11-17,202684.96704101562,-666857.1472167969,-464172.18017578125,1,-177.00115966796875,-0.7660471248281016
2023-11-20,202684.96704101562,-954222.1069335938,-751537.1398925781,1,-182.7484588623047,-1.3069638744775132
2023-11-21,202684.96704101562,-778688.8122558594,-576003.8452148438,1,-179.23779296875,-0.8408111762934248
2023-11-22,202684.96704101562,-981396.484375,-778711.5173339844,1,-183.2919464111328,-1.2291354374087875
2023-11-24,202684.96704101562,-1027103.4240722656,-824418.45703125,1,-184.20608520507812,-1.276729243296924
2023-11-27,202684.96704101562,-1094272.6135253906,-891587.646484375,1,-185.54946899414062,-1.4269055096073238
2023-11-28,202684.96704101562,-1265901.1840820312,-1063216.2170410156,1,-188.98204040527344,-1.7986200909327854
2023-11-29,202684.96704101562,-1126941.6809082031,-924256.7138671875,1,-186.20285034179688,-1.306485787130154
2023-11-30,202684.96704101562,-1101145.1721191406,-898460.205078125,1,-185.68692016601562,-1.1301564707751157
2023-12-01,-617380.7495117188,0.0,-617380.7495117188,0,-180.0643310546875,0.027321491327255903
2023-12-04,-617380.7495117188,0.0,-617380.7495117188,0,-176.55807495117188,0.8830513028247402
2023-12-05,-617380.7495117188,0.0,-617380.7495117188,0,-175.93814086914062,1.0894498129155452
2023-12-06,-617430.7495117188,-0.0,-617430.7495117188,-1,-173.35671997070312,1.6324098161869023
2023-12-07,-617430.7495117188,9439.0869140625,-607991.6625976562,-1,-173.54550170898438,1.4851245501533572
2023-12-08,-617430.7495117188,99936.67602539062,-517494.0734863281,-1,-175.35545349121094,1.101460905027562
2023-12-11,-617430.7495117188,80755.615234375,-536675.1342773438,-1,-174.97183227539062,1.1007773267941106
2023-12-12,-617430.7495117188,156917.57202148438,-460513.1774902344,-1,-176.4950714111328,0.7478274677407498
2023-12-13,-617430.7495117188,-4709.625244140625,-622140.3747558594,-1,-173.2625274658203,1.3134567081779975
2023-12-14,-1046206.9458007812,0.0,-1046206.9458007812,0,-164.78219604492188,2.399047611746117
2023-12-15,-1046206.9458007812,0.0,-1046206.9458007812,0,-170.05599975585938,1.3463486400324627
2023-12-18,-1046206.9458007812,0.0,-1046206.9458007812,0,-173.61721801757812,0.7317668776817509
2023-12-19,-1046206.9458007812,0.0,-1046206.9458007812,0,-173.17820739746094,0.7255198439191805
2023-12-20,-1046206.9458007812,0.0,-1046206.9458007812,0,-172.6643829345703,0.7446479830192033
2023-12-21,-1046206.9458007812,0.0,-1046206.9458007812,0,-175.69566345214844,0.21182604238703776
2023-12-22,-1046206.9458007812,0.0,-1046206.9458007812,0,-177.79319763183594,-0.1852529057102633
2023-12-26,-1046206.9458007812,0.0,-1046206.9458007812,0,-178.4176025390625,-0.371768212958797
2023-12-27,-1046206.9458007812,0.0,-1046206.9458007812,0,-177.73599243164062,-0.4115708332332319
2023-12-28,-1046206.9458007812,0.0,-1046206.9458007812,0,-178.50404357910156,-0.7490308335168837
2023-12-29,-1046206.9458007812,0.0,-1046206.9458007812,0,-180.29551696777344,-1.4393329656967881
2024-01-02,-1046256.9458007812,0.0,-1046256.9458007812,1,-182.02406311035156,-1.8094962332740976
2024-01-03,-1046256.9458007812,-55588.531494140625,-1101845.4772949219,1,-183.13583374023438,-1.8277158156888371
2024-01-04,-1046256.9458007812,-40315.24658203125,-1086572.1923828125,1,-182.8303680419922,-1.555600903087224
2024-01-05,-1046256.9458007812,-67131.04248046875,-1113387.98828125,1,-183.36668395996094,-1.4790249962236843
2024-01-08,-1046256.9458007812,-192511.74926757812,-1238768.6950683594,1,-185.87429809570312,-1.73361181139993
2024-01-09,-1046256.9458007812,-267629.2419433594,-1313886.1877441406,1,-187.37664794921875,-1.7460266516001075
2024-01-10,-1046256.9458007812,-560084.5336914062,-1606341.4794921875,1,-193.2257537841797,-2.2449309643653197
2024-01-11,-1046256.9458007812,-681639.8620605469,-1727896.8078613281,1,-195.6568603515625,-2.139404309508724
2024-01-12,-1046256.9458007812,-854813.3850097656,-1901070.3308105469,1,-199.12033081054688,-2.1372981847395933
2024-01-16,-2103500.701904297,0.0,-2103500.701904297,0,-203.16793823242188,-2.250564896264603
2024-01-17,-2103550.701904297,0.0,-2103550.701904297,1,-203.3202667236328,-1.9574985117770156
2024-01-18,-2103550.701904297,77829.74243164062,-2025720.9594726562,1,-201.763671875,-1.5869730094134589
2024-01-19,-2103550.701904297,-13815.3076171875,-2117366.0095214844,1,-203.59657287597656,-1.5723051637463448
2024-01-22,-2103550.701904297,208316.80297851562,-1895233.8989257812,1,-199.1539306640625,-1.0444622048872199
2024-01-23,-2103550.701904297,154311.37084960938,-1949239.3310546875,1,-200.23403930664062,-1.0466380060656795
2024-01-24,-2103550.701904297,-60052.490234375,-2163603.192138672,1,-204.5213165283203,-1.3310482440435343
2024-01-25,-2103550.701904297,-190428.16162109375,-2293978.8635253906,1,-207.1288299560547,-1.4289017299809899
2024-01-26,-2103550.701904297,-230798.33984375,-2334349.041748047,1,-207.9362335205078,-1.3708101842177174
2024-01-29,-2103550.701904297,-550791.9311523438,-2654342.6330566406,1,-214.3361053466797,-1.781681924688649
2024-01-30,-2103550.701904297,-677967.0715332031,-2781517.7734375,1,-216.87960815429688,-1.7944777663089275
2024-01-31,-2103550.701904297,-315010.8337402344,-2418561.5356445312,1,-209.6204833984375,-1.0192209697220793
2024-02-01,-2103550.701904297,-499062.3474121094,-2602613.0493164062,1,-213.301513671875,-1.2613983510120712
2024-02-02,-2103550.701904297,-916358.1848144531,-3019908.88671875,1,-221.64743041992188,-1.8741354676345157
2024-02-05,-2103550.701904297,-550706.4819335938,-2654257.1838378906,1,-214.3343963623047,-1.0832471134855997
2024-02-06,-2103550.701904297,-462487.79296875,-2566038.494873047,1,-212.5700225830078,-0.8312315873104671
2024-02-07,-2103550.701904297,-879536.4379882812,-2983087.139892578,1,-220.91099548339844,-1.6982879121572776
2024-02-08,-2103550.701904297,-936537.1704101562,-3040087.872314453,1,-222.05101013183594,-1.669023704634436
2024-02-09,-2103550.701904297,-1216177.3681640625,-3319728.0700683594,1,-227.64381408691406,-2.045864341281333
2024-02-12,-2103550.701904297,-1039469.9096679688,-3143020.6115722656,1,-224.1096649169922,-1.4643604983882401
2024-02-13,-2103550.701904297,-702959.4421386719,-2806510.1440429688,1,-217.37945556640625,-0.6155012296461303
2024-02-14,-2103550.701904297,-940980.5297851562,-3044531.231689453,1,-222.13987731933594,-1.0606687436269975
2024-02-15,-2103550.701904297,-810494.2321777344,-2914044.9340820312,1,-219.5301513671875,-0.6771066448046604
2024-02-16,-2103550.701904297,-763818.359375,-2867369.061279297,1,-218.5966339111328,-0.491603034999737
2024-02-20,-2103550.701904297,-738251.4953613281,-2841802.197265625,1,-218.08529663085938,-0.34566362502698145
2024-02-21,-2773956.689453125,0.0,-2773956.689453125,0,-216.72738647460938,-0.04214980900310263
2024-02-22,-2773956.689453125,0.0,-2773956.689453125,0,-224.05767822265625,-1.1855341076308545
2024-02-23,-2773956.689453125,0.0,-2773956.689453125,0,-224.59890747070312,-1.2000245917377972
2024-02-26,-2773956.689453125,0.0,-2773956.689453125,0,-223.18008422851562,-0.8670860112333668
2024-02-27,-2773956.689453125,0.0,-2773956.689453125,0,-221.66122436523438,-0.4785509617659586
2024-02-28,-2773956.689453125,0.0,-2773956.689453125,0,-223.09994506835938,-0.7185367824467328
2024-02-29,-2774006.689453125,0.0,-2774006.689453125,1,-229.6199493408203,-1.9695940620902823
